biological_pair_key,path_family,wt_cell_id,sca_cell_id,both_core_secure,n_support_scenarios,wt_exit_p_isi_weighted_median,wt_exit_p_isi_weighted_q25,wt_exit_p_isi_weighted_q75,wt_exit_p_isi_support_fraction,wt_exit_p_active_weighted_median,wt_exit_p_active_weighted_q25,wt_exit_p_active_weighted_q75,wt_exit_p_active_support_fraction,wt_exit_dual_consensus_p_weighted_median,wt_exit_dual_consensus_p_weighted_q25,wt_exit_dual_consensus_p_weighted_q75,wt_exit_dual_consensus_p_support_fraction,balance_p_isi_weighted_median,balance_p_isi_weighted_q25,balance_p_isi_weighted_q75,balance_p_isi_support_fraction,balance_p_active_weighted_median,balance_p_active_weighted_q25,balance_p_active_weighted_q75,balance_p_active_support_fraction,balance_dual_consensus_p_weighted_median,balance_dual_consensus_p_weighted_q25,balance_dual_consensus_p_weighted_q75,balance_dual_consensus_p_support_fraction,sca3_entry_p_isi_weighted_median,sca3_entry_p_isi_weighted_q25,sca3_entry_p_isi_weighted_q75,sca3_entry_p_isi_support_fraction,sca3_entry_p_active_weighted_median,sca3_entry_p_active_weighted_q25,sca3_entry_p_active_weighted_q75,sca3_entry_p_active_support_fraction,sca3_entry_dual_consensus_p_weighted_median,sca3_entry_dual_consensus_p_weighted_q25,sca3_entry_dual_consensus_p_weighted_q75,sca3_entry_dual_consensus_p_support_fraction,wt_exit_active_isi_gap_weighted_median,wt_exit_dual_agreement_weight,occupancy_at_wt_exit_isi_weighted_median,balance_active_isi_gap_weighted_median,balance_dual_agreement_weight,occupancy_at_balance_isi_weighted_median,sca3_entry_active_isi_gap_weighted_median,sca3_entry_dual_agreement_weight,occupancy_at_sca3_entry_isi_weighted_median
WT_16__TO__SCA3_04,coupled,WT_16,SCA3_04,True,6,0.6481950717203495,0.5310429170543187,0.6674383981426076,1.0,0.5672846335947699,0.5322954570100099,0.6925497071072786,1.0,0.6133925224468452,0.5188506160784546,0.6747739210068092,0.8333333333333333,0.8661037291468696,0.7727637821287879,0.8739834599780612,1.0,0.8817806125675618,0.7637428279691353,0.8891214860688783,1.0,0.88102729740199,0.7682533050489616,0.8819533034719195,1.0,0.9741219773199283,0.9645258134571076,0.9877847308025227,0.49999999999999994,0.8814929563408281,0.8715579633399756,0.9087191117286588,0.49999999999999994,0.9279768813993943,0.9279768813993943,0.9541327153375562,0.3333333333333333,0.04256728846751423,0.8333333333333333,0.9764290581742829,0.02295542779142634,1.0,0.9600417237332411,0.05624488244383873,0.3333333333333333,0.8928118618010288
WT_16__TO__SCA3_04,drive_early,WT_16,SCA3_04,True,6,0.5590784016109824,0.3607288726397575,0.6064697001637148,1.0,0.6098856843491262,0.3112629223692188,0.6364131896650349,1.0,0.59491535116245,0.4241127360650443,0.6301137803319696,0.8333333333333333,0.7935250563975361,0.5621467260022545,0.8046537314227827,1.0,0.8166467368989987,0.5321380932859552,0.8325889592831681,1.0,0.8084073832115262,0.5471424096441048,0.816960602071346,1.0,0.8691077139058492,0.7738239944379363,0.9732740114994983,0.49999999999999994,0.7179535399151966,0.574911829580204,0.8920217433704751,0.6666666666666666,0.9282065883721187,0.9282065883721187,0.9477193627455922,0.3333333333333333,0.04631795453450849,0.8333333333333333,0.9838275207387825,0.016857680486794816,1.0,0.968987367191184,0.06887445375928464,0.3333333333333333,0.9218596812281545
WT_16__TO__SCA3_04,drive_late,WT_16,SCA3_04,True,6,0.7035969426542987,0.3588159046995331,0.7247472782141198,1.0,0.7142281644199818,0.38058894341565097,0.7511282201744811,1.0,0.7221285413685069,0.369702424057592,0.7313297552786171,1.0,0.9032643408992449,0.8770728708062896,0.9088567910291584,1.0,0.9288197396452748,0.5298720610637152,0.9342764142030945,1.0,0.9190065713922745,0.886583136362971,0.9245713798910689,0.8333333333333333,0.9788580483515449,0.9646448525650043,0.9947977376612644,0.49999999999999994,0.9359378502159112,0.8905798877805826,0.9820717189258735,0.49999999999999994,0.957397949283728,0.9276123701727934,0.988434728293569,0.49999999999999994,0.021692741291576282,1.0,0.9805478678104439,0.022726498361588576,0.8333333333333333,0.9657838990924891,0.013676605983936163,0.49999999999999994,0.9046519350258004
WT_16__TO__SCA3_05,coupled,WT_16,SCA3_05,False,7,0.6121119292036059,0.4756516525623672,0.6637841207180705,1.0,0.5807783297315133,0.4636303625293726,0.6889054451422117,1.0,0.599800795260173,0.4696410075458699,0.674085030340357,1.0,0.8524833574717695,0.6374402530031428,0.9004438049908625,1.0,0.831965671133349,0.5914935421212366,0.9085083082877239,1.0,0.8429791995610603,0.6144668975621896,0.9033440287515415,1.0,0.7293539574866504,0.7293539574866504,0.7293539574866504,0.14285714285714285,0.6732202961801064,0.5546630705609339,0.9623038926593637,0.5714285714285714,,,,0.0,0.020163461063146457,1.0,0.9844197798412369,0.021068367644365708,1.0,0.9741812079280711,0.17469088692571655,0.0,0.9627838330899091
WT_16__TO__SCA3_05,drive_early,WT_16,SCA3_05,False,7,0.5076012083156287,0.40644817643554876,0.5876985702908276,1.0,0.4996015921745688,0.3766097463143701,0.6196813434065347,1.0,0.5036014002450988,0.39152896137495946,0.6036899568486811,1.0,0.7236541527252002,0.5854262748494033,0.8515454736771955,1.0,0.7046663331379247,0.5220858587121041,0.8691712605381433,1.0,0.7141602429315624,0.5537560667807537,0.8603583671076694,1.0,0.7572160809280523,0.7572160809280523,0.7572160809280523,0.14285714285714285,0.6449900979753932,0.5942853914275621,0.87475573533013,0.7142857142857143,,,,0.0,0.022224976034018268,1.0,0.9926138919431386,0.02447566433233717,1.0,0.9886298643490273,0.11200010910399583,0.0,0.9647294744277425
WT_16__TO__SCA3_05,drive_late,WT_16,SCA3_05,False,7,0.7073713216204368,0.4190711238315533,0.7454634716290367,1.0,0.7180475110416922,0.3767520566880012,0.7406450654554313,1.0,0.7182242162761423,0.3979115902597773,0.7347820686246174,1.0,0.9162577301949157,0.6790126663978491,0.926522602477759,1.0,0.9133880961210797,0.544802297052401,0.9353324559661735,1.0,0.9178371360973445,0.6282662793721241,0.9383763659869495,0.8571428571428571,0.581829626734225,0.581829626734225,0.581829626734225,0.14285714285714285,0.675976848343453,0.3645699884696254,0.9671840852724019,0.5714285714285714,,,,0.0,0.021705789311410983,1.0,0.983644658390723,0.011745147118883414,0.8571428571428571,0.9749738255568624,0.2172596382645996,0.0,0.8910453378809038
WT_16__TO__SCA3_06,coupled,WT_16,SCA3_06,True,1,0.4859344111630038,0.4859344111630038,0.4859344111630038,1.0,0.5544242334594995,0.5544242334594995,0.5544242334594995,1.0,0.5201793223112516,0.5201793223112516,0.5201793223112516,1.0,0.7233203181726614,0.7233203181726614,0.7233203181726614,1.0,0.7524744313932902,0.7524744313932902,0.7524744313932902,1.0,0.7378973747829758,0.7378973747829758,0.7378973747829758,1.0,0.8652044255121847,0.8652044255121847,0.8652044255121847,1.0,0.8301054826420625,0.8301054826420625,0.8301054826420625,1.0,0.8476549540771237,0.8476549540771237,0.8476549540771237,1.0,0.06848982229649575,1.0,0.9932045422953922,0.029154113220628775,1.0,0.9934858116169574,0.03509894287012216,1.0,0.9819693167297493
WT_16__TO__SCA3_06,drive_early,WT_16,SCA3_06,True,1,0.30020140433749154,0.30020140433749154,0.30020140433749154,1.0,0.3480461305198218,0.3480461305198218,0.3480461305198218,1.0,0.3241237674286567,0.3241237674286567,0.3241237674286567,1.0,0.49708372428662145,0.49708372428662145,0.49708372428662145,1.0,0.5206474763887543,0.5206474763887543,0.5206474763887543,1.0,0.5088656003376879,0.5088656003376879,0.5088656003376879,1.0,0.6632580000155671,0.6632580000155671,0.6632580000155671,1.0,0.6190974471722107,0.6190974471722107,0.6190974471722107,1.0,0.6411777235938889,0.6411777235938889,0.6411777235938889,1.0,0.047844726182330266,1.0,0.9986546985862836,0.02356375210213285,1.0,0.9887091747650307,0.044160552843356404,1.0,0.9818367439791242
WT_16__TO__SCA3_06,drive_late,WT_16,SCA3_06,True,1,0.6813118299693728,0.6813118299693728,0.6813118299693728,1.0,0.7337363767278927,0.7337363767278927,0.7337363767278927,1.0,0.7075241033486328,0.7075241033486328,0.7075241033486328,1.0,0.8440784020183159,0.8440784020183159,0.8440784020183159,1.0,0.8613703446577836,0.8613703446577836,0.8613703446577836,1.0,0.8527243733380497,0.8527243733380497,0.8527243733380497,1.0,0.9268676432182676,0.9268676432182676,0.9268676432182676,1.0,0.9078219612482129,0.9078219612482129,0.9078219612482129,1.0,0.9173448022332402,0.9173448022332402,0.9173448022332402,1.0,0.05242454675851993,1.0,0.9916113197861264,0.01729194263946776,1.0,0.9890820574291983,0.01904568197005474,1.0,0.988726734183259
WT_16__TO__SCA3_09,coupled,WT_16,SCA3_09,True,3,0.3804258608478003,0.35321825412655683,0.4207300470738966,1.0,0.3525783023109398,0.276079812995871,0.4308581563950892,1.0,0.36650208157937003,0.3146490335612139,0.4257941017344929,1.0,0.6348309182300086,0.5943532254332068,0.6876399877129149,1.0,0.49448747358198064,0.4468554625011073,0.5847483667781678,1.0,0.5682363550480304,0.5682363550480304,0.6434354602478496,0.6666666666666666,0.8287758943628103,0.8206212235716392,0.8588899874311022,1.0,0.6432562661642423,0.6106301690336634,0.714867607703505,1.0,0.8782957975960111,0.8782957975960111,0.8782957975960111,0.3333333333333333,0.022630429471544727,1.0,0.9257753032914545,0.0321164227087361,0.6666666666666666,0.9519157203881699,0.12699655759603434,0.3333333333333333,0.9787919861037652
WT_16__TO__SCA3_09,drive_early,WT_16,SCA3_09,True,3,0.3443314342292939,0.23364007581650129,0.4863069923121832,1.0,0.3311445145803064,0.24263796838468385,0.45669608351936103,1.0,0.33773797440480013,0.23813902210059257,0.4715015379157721,1.0,0.595662011054062,0.4758896996201392,0.7197797593411512,1.0,0.5737055488554087,0.4671289386253024,0.6815275583871356,1.0,0.5859291792563561,0.4715093191227208,0.7018990581657641,1.0,0.7929744906078263,0.7213614904797211,0.8731065684395356,1.0,0.6641614884170444,0.5851728255625207,0.7454226730757607,1.0,,,,0.0,0.010663166070499247,1.0,0.9830996632665843,0.01946566359541191,1.0,0.9873062296878501,0.128813002190782,0.0,0.9688009925095186
WT_16__TO__SCA3_09,drive_late,WT_16,SCA3_09,True,3,0.20504484811142293,0.13553398664481825,0.3646540774520161,1.0,0.17335885816382798,0.11345204519258419,0.33724668935936153,1.0,0.18920185313762544,0.12449301591870121,0.3509503834056888,1.0,0.3515180448066232,0.2878434088615713,0.5242562024897185,1.0,0.2719022063025511,0.19865401206704786,0.4701253578709772,1.0,0.31171012555458716,0.24324871046430957,0.49719078018034785,1.0,0.707816624877449,0.6067302711600033,0.8470957301731292,1.0,0.3246525803588974,0.2523731120928091,0.5251110033745635,1.0,0.935660926265565,0.935660926265565,0.935660926265565,0.3333333333333333,0.018161252205241667,1.0,0.975194507629563,0.03821940902386182,1.0,0.9213740584483544,0.13091216990977705,0.3333333333333333,0.9681487908084458
